EventID;tEnergy(keV);IonYield
81114;623.484;0
81115;38.7003;0
81116;0;0
81117;389.202;0
81118;307.148;0
81119;510.764;0
81120;825.331;0
81121;5234.84;1
81122;839.092;0
81123;607.143;0
81124;2591.61;0
81125;3532.56;1
81126;368.479;0
81127;1641.51;0
81128;841.604;0
81129;623.845;0
81130;623.608;0
81131;6914.68;1
81132;1395.58;0
81133;938.986;0
81134;570.406;0
81135;934.806;0
81136;2723.14;1
81137;648.78;0
81138;502.018;0
81139;655.927;0
81140;474.591;0
81141;349.757;0
81142;1020.32;0
81143;2402.01;0
81144;690.086;0
81145;1142.23;0
81146;289.873;0
81147;566.446;0
81148;383.472;0
81149;1301.08;0
81150;596.113;0
81151;321.023;0
81152;634.987;0
81153;1210.84;0
81154;1154.83;0
81155;1259.94;0
81156;985.435;0
81157;1101.11;0
81158;577.19;0
81159;139.147;0
81160;942.931;0
81161;106.708;0
81162;2555.8;1
81163;0;0
81164;174.086;0
81165;0;0
81166;563.114;0
81167;722.357;0
81168;3894.63;0
81169;1695.23;1
81170;2440.27;1
81171;619.276;0
81172;801.215;0
81173;337.362;0
81174;876.758;0
81175;326.807;0
81176;552.462;0
81177;0;0
81178;355.415;0
81179;157.53;0
81180;761.338;0
81181;544.461;0
81182;628.4;0
81183;0;0
81184;309.245;0
81185;1306.91;0
81186;567.826;0
81187;632.549;0
81188;644.792;0
81189;0;0
81190;476.775;0
81191;998.803;0
81192;729.359;0
81193;1179.33;0
81194;604.111;0
81195;351.949;0
81196;779.778;0
81197;172.735;0
81198;938.99;0
81199;436.169;0
81200;2241.92;1
81201;770.314;0
81202;608.975;0
81203;638.792;0
81204;3748.33;1
81205;566.418;0
81206;1076.54;0
81207;459.762;0
81208;290.764;0
81209;230.431;0
81210;1132.73;0
81211;722.438;0
81212;5905.58;1
81213;978.967;0
81214;518.267;0
81215;0;0
81216;1579.18;0
81217;531.368;0
81218;485.126;0
81219;1035.17;0
81220;433.039;0
81221;557.404;0
81222;432.548;0
81223;495.457;0
81224;857.508;0
81225;609.871;0
81226;3000.76;1
81227;571.319;0
81228;378.192;0
81229;612.585;0
81230;78.6417;0
81231;589.521;0
81232;0;0
81233;550.085;0
81234;540.85;0
81235;5472.9;2
81236;0;0
81237;1001.69;0
81238;1102.8;0
81239;861.442;0
81240;846.249;0
81241;216.365;0
81242;0;0
81243;0;0
81244;1048.5;0
81245;644.04;0
81246;879.858;0
81247;682.623;0
81248;2626.85;1
81249;333.471;0
81250;0;0
81251;593.087;0
81252;797.781;0
81253;2461.43;1
81254;1529.01;0
81255;417.475;0
81256;211.659;0
81257;1199.22;0
81258;742.917;0
81259;0;0
81260;867.966;0
81261;746.567;0
81262;624.02;0
81263;1639.98;1
81264;878.875;0
81265;450.751;0
81266;803.924;0
81267;531.133;0
81268;638.701;0
81269;0;0
81270;2940.81;1
81271;1506.67;0
81272;442.242;0
81273;451.264;0
81274;435.645;0
81275;168.874;0
81276;481.903;0
81277;477.872;0
81278;1186.56;0
81279;484.349;0
81280;502.793;0
81281;1803.35;0
81282;1479.8;0
81283;0;0
81284;566.264;0
81285;436.288;0
81286;950.885;0
81287;570.245;0
81288;436.512;0
81289;0;0
81290;910.593;0
81291;1072.91;0
81292;278.364;0
81293;952.703;0
81294;790.777;0
81295;431.432;0
81296;2069.93;0
81297;445.936;0
81298;2300.68;0
81299;901.356;0
81300;6210.18;0
81301;0;0
81302;692.614;0
81303;926.387;0
81304;545.245;0
81305;605.816;0
81306;2954.81;0
81307;1749.52;0
81308;0;0
81309;1354.13;0
81310;586.247;0
81311;1236.43;0
81312;650.511;0
81313;221.454;0
81314;2135.56;1
81315;0;0
81316;774.029;0
81317;0;0
81318;519.919;0
81319;883.103;0
81320;984.69;0
81321;380.553;0
81322;873.654;0
81323;607.42;0
81324;694.671;0
81325;1058.26;0
81326;241.854;0
81327;0;0
81328;194.67;0
81329;1042.09;0
81330;681.469;0
81331;1109.65;0
81332;532.333;0
81333;586.606;0
81334;1452.47;0
81335;399.253;0
81336;344.323;0
81337;273.044;0
81338;697.142;0
81339;175.371;0
81340;505.402;0
81341;872.086;0
81342;448.107;0
81343;370.88;0
81344;1659.15;0
81345;489.52;0
81346;918.555;0
81347;981.467;0
81348;709.525;0
81349;668.152;0
81350;432.373;0
81351;99.534;0
81352;1267.27;0
81353;315.625;0
81354;153.114;0
81355;564.019;0
81356;684.824;0
81357;988.3;0
81358;219.827;0
81359;1841.93;0
81360;4566.69;0
81361;1445.6;0
81362;598.294;0
81363;479.618;0
81364;809.254;0
81365;2581.22;0
81366;446.166;0
81367;728.239;0
81368;1909.58;0
81369;1225.26;0
81370;847.246;0
81371;601.826;0
81372;0;0
81373;994.68;0
81374;445.688;0
81375;497.473;0
81376;1805.28;0
81377;522.49;0
81378;398.842;0
81379;693.149;0
81380;1823.76;0
81381;816.892;0
81382;471.948;0
81383;1591.32;0
81384;431.32;0
81385;1674.65;0
81386;1067.53;0
81387;346.432;0
81388;428.511;0
81389;575.208;0
81390;854.749;0
81391;3601.44;2
81392;1232.9;0
81393;3225.26;1
81394;283.422;0
81395;0;0
81396;0;0
81397;623.381;0
81398;561.833;0
81399;356.014;0
81400;430.608;0
81401;774.08;0
81402;6409.41;1
81403;1867.41;0
81404;514.487;0
81405;0;0
81406;1719;0
81407;1211.62;0
81408;0;0
81409;613.525;0
81410;462.628;0
81411;1153.98;0
81412;860.37;0
81413;0;0
81414;0;0
81415;845.249;0
81416;787.223;0
81417;566.549;0
81418;326.405;0
81419;3602.76;1
81420;1235.65;0
81421;1000.11;0
81422;771.372;0
81423;1099.04;0
81424;555.583;0
81425;4341.57;2
81426;843.045;0
81427;543.73;0
81428;0;0
81429;5280.64;0
81430;518.461;0
81431;610.894;0
81432;499.573;0
81433;2937.56;1
81434;551.504;0
81435;1919.83;0
81436;521.619;0
81437;1532.86;0
81438;548.759;0
81439;706.473;0
81440;1574.55;0
81441;585.676;0
81442;0;0
81443;3708.99;0
81444;385.947;0
81445;594.471;0
81446;1058.7;0
81447;416.701;0
81448;0;0
81449;352.936;0
81450;1016.18;0
81451;438.214;0
81452;1559.16;1
81453;2034.14;1
81454;916.248;0
81455;397.887;0
81456;667.631;0
81457;451.257;0
81458;1415.2;0
81459;271.09;0
81460;543.298;0
81461;0;0
81462;228.626;0
81463;575.33;0
81464;650.214;0
81465;811.951;0
81466;287.945;0
81467;611.875;0
81468;1691.29;0
81469;302.565;0
81470;374.922;0
81471;647.354;0
81472;0;0
81473;593.031;0
81474;431.365;0
81475;418.985;0
81476;757.573;0
81477;143.298;0
81478;333.682;0
81479;472.769;0
81480;321.929;0
81481;513.908;0
81482;165.285;0
81483;827.69;0
81484;557.757;0
81485;37.764;0
81486;1495.3;0
81487;184.8;0
81488;603.517;0
81489;1060.72;0
81490;435.507;0
81491;337.101;0
81492;468.778;0
81493;956.988;0
81494;524.574;0
81495;5148.39;1
81496;630.097;0
81497;817.486;0
81498;343.169;0
81499;1028.16;0
81500;0;0
81501;349.38;0
81502;629.984;0
81503;176.248;0
81504;2658.32;0
81505;670.459;0
81506;1110.98;0
81507;4621.24;2
81508;712.742;0
81509;430.284;0
81510;943.528;0
81511;692.935;0
81512;894.28;0
81513;2950.27;0
81514;292.962;0
81515;427.019;0
81516;0;0
81517;2276.44;0
81518;407.294;0
81519;1750.89;1
81520;820.158;0
81521;745.977;0
81522;389.871;0
81523;451.135;0
81524;242.55;0
81525;397.536;0
81526;839.287;0
81527;743.757;0
81528;0;0
81529;1916.56;0
81530;532.624;0
81531;515.848;0
81532;1487.54;0
81533;339.699;0
81534;210.123;0
81535;434.072;0
81536;2927.35;1
81537;555.956;0
81538;0;0
81539;382.922;0
81540;337.084;0
81541;506.31;0
81542;583.09;0
81543;1874.38;0
81544;703.498;0
81545;263.207;0
81546;484.392;0
81547;2752.92;1
81548;816.665;0
81549;879.907;0
81550;485.852;0
81551;183.358;0
81552;439.084;0
81553;459.685;0
81554;191.852;0
81555;1951.7;0
81556;8088.84;1
81557;699.209;0
81558;3133.3;0
81559;0;0
81560;980.281;0
81561;540.798;0
81562;638.315;0
81563;2801.92;1
81564;520.261;0
81565;698.132;0
81566;921.29;0
81567;321.248;0
81568;803.737;0
81569;792.231;0
81570;940.056;0
81571;1012.27;0
81572;9639.51;1
81573;440.436;0
81574;568.074;0
81575;845.891;0
81576;2108.94;1
81577;605.995;0
81578;974.614;0
81579;495.377;0
81580;682.391;0
81581;700.89;0
81582;1322.9;0
81583;1194.25;0
81584;451.688;0
81585;624.861;0
81586;837.142;0
81587;775.563;0
81588;733.598;0
81589;1516.79;0
81590;710.299;0
81591;2270.63;1
81592;934.696;0
81593;298.251;0
81594;763.512;0
81595;150.409;0
81596;1050.98;0
81597;628.896;0
81598;1573.01;0
81599;883.488;0
81600;931.806;0
81601;594.261;0
81602;623.485;0
81603;625.218;0
81604;840.082;0
81605;0;0
81606;742.889;0
81607;1278.71;0
81608;391.002;0
81609;2420.83;1
81610;252.908;0
81611;393.5;0
81612;1403.77;1
81613;684.103;0
81614;827.946;0
81615;553.34;0
81616;438.649;0
81617;1082.09;0
81618;723.579;0
81619;957.424;0
81620;432.262;0
81621;360.626;0
81622;712.114;0
81623;2298.02;0
81624;363.224;0
81625;802.257;0
81626;42.9719;0
81627;502.709;0
81628;2037.91;0
81629;667.684;0
81630;1547.17;0
81631;333.953;0
81632;1116.56;0
81633;2179.73;0
81634;401.907;0
81635;1447.51;0
81636;186.68;0
81637;442.232;0
81638;756.458;0
81639;232.263;0
81640;807.273;0
81641;740.597;0
81642;336.623;0
81643;1703.23;1
81644;2344.68;0
81645;621.872;0
81646;1598.29;0
81647;1287.35;0
81648;1305.07;0
81649;105.589;0
81650;787.887;0
81651;426.542;0
81652;663.983;0
81653;2377.7;1
81654;163.707;0
81655;263.93;0
81656;384.95;0
81657;643.781;0
81658;1402.65;0
81659;937.722;0
81660;657.382;0
81661;565.917;0
81662;1120.71;0
81663;16.8489;0
81664;239.062;0
81665;1394.72;0
81666;1454.48;0
81667;595.493;0
81668;675.557;0
81669;1986.96;1
81670;949.713;0
81671;1177.87;0
81672;718.862;0
81673;514.016;0
81674;756.081;0
81675;169.281;0
81676;873.206;0
81677;0;0
81678;564.4;0
81679;198.2;0
81680;744.916;0
81681;1425.17;0
81682;7569.91;2
81683;1143.06;0
81684;584.992;0
81685;537.288;0
81686;778.877;0
81687;612.759;0
81688;511.49;0
81689;845.411;0
81690;1794.13;1
81691;2829.96;1
81692;803.462;0
81693;971.845;0
81694;440.83;0
81695;635.545;0
81696;769.282;0
81697;236.183;0
81698;3797.23;1
81699;601.881;0
81700;1127.16;0
81701;533.354;0
81702;2788.83;1
81703;643.369;0
81704;1863.27;0
81705;867.428;0
81706;716.355;0
81707;0;0
81708;779.015;0
81709;193.29;0
81710;421.06;0
81711;815.371;0
81712;287.652;0
81713;743.036;0
81714;0;0
81715;574.843;0
81716;46.8548;0
81717;696.627;0
81718;449.788;0
81719;3809.52;1
81720;0;0
81721;1098.32;0
81722;179.865;0
81723;230.376;0
81724;603.678;0
81725;390.463;0
81726;668.212;0
81727;496.627;0
81728;505.201;0
81729;731.054;0
81730;915.938;0
81731;580.444;0
81732;785.342;0
81733;611.545;0
81734;566.014;0
81735;933.994;0
81736;305.748;0
81737;120.608;0
81738;534.542;0
81739;615.666;0
81740;3120.22;1
81741;421.88;0
81742;201.328;0
81743;657.553;0
81744;643.483;0
81745;807.575;0
81746;1944.72;1
81747;1164.24;0
81748;767.153;0
81749;777.366;0
81750;607.368;0
81751;1032.8;0
81752;453.622;0
81753;1423.95;1
81754;881.188;0
81755;507.85;0
81756;959.328;0
81757;338.822;0
81758;674.766;0
81759;553.149;0
81760;545.124;0
81761;525.002;0
81762;1097.32;0
81763;790.387;0
81764;831.806;0
81765;501.6;0
81766;3666.6;0
81767;300.896;0
81768;944.174;1
81769;71.3661;0
81770;580.876;0
81771;900.613;0
81772;457.316;0
81773;960.578;0
81774;401.828;0
81775;676.601;0
81776;1036.61;0
81777;158.719;0
81778;0;0
81779;528.235;0
81780;5368.04;1
81781;215.879;0
81782;1243.97;0
81783;1035.41;0
81784;731.848;0
81785;522.264;0
81786;1260.24;0
81787;1999.05;0
81788;537.82;0
81789;1409.51;0
81790;718.826;0
81791;647.511;0
81792;273.275;0
81793;8932.74;1
81794;121.182;0
81795;584.639;0
81796;814.345;0
81797;737.916;0
81798;1421.36;0
81799;1713.8;1
81800;815.272;0
81801;850.124;0
81802;328.492;0
81803;424.767;0
81804;1254;0
81805;146.194;0
81806;376.155;0
81807;1246.18;0
81808;432.863;0
81809;497.094;0
81810;1267;0
81811;610.41;0
81812;1029.68;0
81813;249.485;0
81814;721.857;0
81815;478.726;0
81816;852.891;0
81817;2099.64;1
81818;4765.42;0
81819;714.992;0
81820;1219.3;0
81821;223.219;0
81822;616.637;0
81823;2090.45;0
81824;573.159;0
81825;788.865;0
81826;844.694;0
81827;853.276;0
81828;386.407;0
81829;848.709;0
81830;730.135;0
81831;761.954;0
81832;1422.52;0
81833;738.236;0
81834;1164.18;0
81835;395.042;0
81836;1202.52;1
81837;971.823;0
81838;913.739;0
81839;1887.13;0
81840;0;0
81841;1320.95;0
81842;0;0
81843;1141.74;0
81844;1228.55;0
81845;1167.96;0
81846;353.863;0
81847;1229.32;0
81848;2200.31;0
81849;446.349;0
81850;565.183;0
81851;1264.36;0
81852;2426.36;0
81853;289.925;0
81854;2722.99;0
81855;124.017;0
81856;697.391;0
81857;560.092;0
81858;2028.97;0
81859;1111.37;0
81860;453;0
81861;405.608;0
81862;564.15;0
81863;598.351;0
81864;666.984;0
81865;1674.18;0
81866;734.25;0
81867;664.617;0
81868;2075.45;0
81869;820.481;0
81870;3728;0
81871;439.105;0
81872;589.032;0
81873;939.702;0
81874;6562.75;1
81875;0;0
81876;337.494;0
81877;2070.15;0
81878;1284.7;0
81879;0;0
81880;5117.27;1
81881;865.268;0
81882;1171.41;0
81883;499.506;0
81884;656.17;0
81885;2850.84;0
81886;2687.3;0
81887;2323.33;0
81888;662.426;0
81889;506.01;0
81890;94.9409;0
81891;1047.17;0
81892;354.26;0
81893;130.277;0
81894;602.67;0
81895;0;0
81896;862.635;0
81897;1742.28;0
81898;291.139;0
81899;392.404;0
81900;569.18;0
81901;1520.89;1
81902;218.504;0
81903;686.576;0
81904;579.466;0
81905;604.255;0
81906;284.278;0
81907;818.77;0
81908;489.198;0
81909;1433.54;0
81910;1860.95;0
81911;1052.71;0
81912;576.743;0
81913;0;0
81914;626.73;0
81915;544.425;0
81916;995.895;0
81917;402.029;0
81918;684.568;0
81919;241.963;0
81920;1451.78;0
81921;904.134;0
81922;285.619;0
81923;487.254;0
81924;346.187;0
81925;258.329;0
81926;492.362;0
81927;2379.41;1
81928;0;0
81929;495.316;0
81930;255.591;0
81931;653.494;0
81932;433.176;0
81933;648.129;0
81934;638.999;0
81935;1442.75;0
81936;210.299;0
81937;0;0
81938;853.347;0
81939;645.509;0
81940;135.518;0
81941;854.623;0
81942;932.802;0
81943;770.332;0
81944;1163.46;0
81945;358.083;0
81946;847.889;0
81947;290.886;0
81948;0;0
81949;304.592;0
81950;2130.7;1
81951;2644.16;0
81952;658.452;0
81953;840.903;0
81954;564.626;0
81955;1173.52;0
81956;422.927;0
81957;364.039;0
81958;2694.97;1
81959;1704.55;1
81960;1395.26;0
81961;225.768;0
81962;154.461;0
81963;961.979;0
81964;312.959;0
81965;577.373;0
81966;470.711;0
81967;641.598;0
81968;948.334;0
81969;582.8;0
81970;6362.14;0
81971;461.227;0
81972;652.183;0
81973;538.499;0
81974;207.75;0
81975;971.03;0
81976;5869.85;0
81977;718.841;0
81978;340.067;0
81979;729.501;0
81980;2327.73;1
81981;248.074;0
81982;94.5283;0
81983;128.785;0
81984;1143.29;0
81985;205.294;0
81986;1365.46;0
81987;702.006;0
81988;608.923;0
81989;514.076;0
81990;790.597;0
81991;1652.95;1
81992;712.918;0
81993;132.471;0
81994;596.268;0
81995;1576.32;0
81996;489.616;0
81997;822.41;0
81998;890.503;0
81999;3090.9;0
82000;803.569;0
82001;347.932;0
82002;1018.16;0
82003;20441.2;0
82004;479.386;0
82005;0;0
82006;555.952;0
82007;594.862;0
82008;549.122;0
82009;966.427;0
82010;604.102;0
82011;686.887;0
82012;83.982;0
82013;815.224;0
82014;1122.45;0
82015;439.752;0
82016;476.277;0
82017;288.005;0
82018;772.095;0
82019;235.171;0
82020;1509.06;0
82021;1160.8;0
82022;416.846;0
82023;861.205;0
82024;0;0
82025;3956.81;0
82026;179.971;0
82027;986.538;0
82028;1801.08;0
82029;784.206;0
82030;981.886;0
82031;908.754;0
82032;992.098;0
82033;337.757;0
82034;0;0
82035;985.949;0
82036;575.191;0
82037;455.126;0
82038;343.388;0
82039;666.47;0
82040;471.409;0
82041;498.85;0
82042;1413.88;0
82043;638.556;0
82044;543.58;0
82045;638.006;0
82046;3541.21;0
82047;623.324;0
82048;661.517;0
82049;1138.82;0
82050;1248.68;0
82051;703.098;0
82052;439.706;0
82053;171.729;0
82054;663.058;0
82055;1731.47;0
82056;986.218;0
82057;690.477;0
82058;189.457;0
82059;301.664;0
82060;639.548;0
82061;17968;2
82062;209.448;0
82063;496.043;0
82064;997.806;0
82065;385.687;0
82066;2517.32;1
82067;508.527;0
82068;559.648;0
82069;724.604;0
82070;0;0
82071;716.922;0
82072;546.135;0
82073;827.727;0
82074;290.126;0
82075;1354.92;0
82076;759.19;0
82077;1308.35;0
82078;1097.79;0
82079;128.361;0
82080;2567.15;0
82081;1742.14;0
82082;393.569;0
82083;3011.04;0
82084;517.007;0
82085;604.933;0
82086;724.419;0
82087;511.561;0
82088;934.609;0
82089;753.796;0
82090;366.748;0
82091;458.918;0
82092;1537.46;0
82093;1240.45;0
82094;908.786;0
82095;3661.58;1
82096;1175.19;0
82097;510.105;0
82098;768.482;0
82099;620.417;0
82100;2358.25;1
82101;676.245;0
82102;1012.56;0
82103;236.643;0
82104;858.507;0
82105;924.39;0
82106;660.712;0
82107;588.954;0
82108;102.73;0
82109;627.627;0
82110;1520.86;0
82111;468.839;0
82112;484.86;0
82113;813.774;0
82114;68.5967;0
82115;6952.98;1
82116;1775.89;1
82117;624.595;0
82118;253.197;0
82119;1782.2;0
82120;538.11;0
82121;1541.12;1
82122;990.426;0
82123;1137.49;0
82124;563.633;0
82125;0;0
82126;1222.1;0
82127;1902.21;1
82128;254.692;0
82129;9305.78;1
82130;1898.26;0
82131;336.194;0
82132;1130.36;0
82133;2076.59;0
82134;496.804;0
82135;0;0
82136;168.853;0
82137;208.791;0
82138;800.723;0
82139;725.729;0
82140;465.62;0
82141;995.407;0
82142;710.925;0
82143;0;0
82144;2369.49;0
82145;1622.1;0
82146;772.792;0
82147;452.243;0
82148;0;0
82149;552.061;0
82150;0;0
82151;741.245;0
82152;660.347;0
82153;0;0
82154;442.917;0
82155;0;0
82156;4576.66;2
82157;589.847;0
82158;598.339;0
82159;0;0
82160;368.18;0
82161;210.981;0
82162;859.331;0
82163;502.437;0
82164;831.318;0
82165;251.968;0
82166;359.944;0
82167;709.27;0
82168;404.256;0
82169;294.208;0
82170;3902.35;1
82171;547.396;0
82172;834.355;0
82173;1141.61;0
82174;438.521;0
82175;1088.35;0
82176;498.831;0
82177;2896.72;1
82178;859.751;0
82179;3201.97;0
82180;433.821;0
82181;1190.01;0
82182;575.189;0
82183;141.163;0
82184;722.023;0
82185;2470.31;1
82186;708.667;0
82187;321.436;0
82188;245.11;0
82189;2412.32;1
82190;830.843;0
82191;855.75;0
82192;946.414;0
82193;914.447;0
82194;13820.1;1
82195;607.2;0
82196;1087.13;0
82197;582.34;0
82198;639.204;0
82199;611.62;0
82200;1535.93;0
82201;272.921;0
82202;686.446;0
82203;0;0
82204;477.202;0
82205;10324.3;1
82206;1774.57;0
82207;880.865;0
82208;1629.74;0
82209;2587.46;0
82210;593.063;0
82211;700.644;0
82212;480.884;0
82213;119.539;0
82214;402.45;0
82215;616.742;0
82216;200.501;0
82217;1058.5;0
82218;511.979;0
82219;1337.77;0
82220;2070.76;1
82221;487.621;0
82222;836.447;0
82223;1635.93;0
82224;428.881;0
82225;870.606;0
82226;767.61;0
82227;846.257;0
82228;744.556;0
82229;4331.49;2
82230;1165;0
82231;829.001;0
82232;1384.38;0
82233;451.482;0
82234;619.653;0
82235;793.465;0
82236;0;0
82237;4541.54;1
82238;435.043;0
82239;682.303;0
82240;766.572;0
82241;277.006;0
82242;517.596;0
82243;242.45;0
82244;727.883;0
82245;933.741;0
82246;1571.56;0
82247;159.529;0
82248;2889.44;0
82249;58.5006;0
82250;0;0
82251;294.379;0
82252;280.163;0
82253;1999.96;1
82254;1167.42;0
82255;428.319;0
82256;666.41;0
82257;484.817;0
82258;2110.37;0
82259;417.487;0
82260;0;0
82261;558.787;0
82262;532.478;0
82263;615.574;0
82264;719.943;0
82265;1199.53;0
82266;932.41;0
82267;633.823;0
82268;248.212;0
82269;902.916;0
82270;1664.51;0
82271;1448.35;0
82272;350.819;0
82273;2876.71;1
82274;375.625;0
82275;769.739;0
82276;483.177;0
82277;1802.89;0
82278;670.337;0
82279;1062.56;0
82280;271.901;0
82281;770.378;0
82282;868.651;0
82283;529.814;0
82284;418.51;0
82285;0;0
82286;1053.41;0
82287;1038;0
82288;596.939;0
82289;2314.23;1
82290;877.409;0
82291;245.338;0
82292;707.073;0
82293;1216.12;0
82294;763.299;0
82295;1030.21;0
82296;4319.91;1
82297;703.335;0
82298;433.802;0
82299;1105.64;0
82300;684.715;0
82301;506.581;0
82302;2353.09;0
82303;824.588;0
82304;113.486;0
82305;939.196;0
82306;972.884;0
82307;1662.43;1
82308;705.875;0
82309;692.453;0
82310;540.428;0
82311;754.111;0
82312;1743.32;0
82313;596.542;0
82314;0;0
82315;1109.5;0
82316;420.565;0
82317;527.461;0
82318;949.486;0
82319;4427.8;1
82320;348.312;0
82321;858.132;0
82322;1335.99;1
82323;828.728;0
82324;2146.04;0
82325;672.12;0
82326;1653.09;0
82327;1234.05;0
82328;1836.91;0
82329;758.51;0
82330;870.028;0
82331;335.6;0
82332;6587.68;0
82333;463.91;0
82334;400.905;0
82335;1764.41;0
82336;590.121;0
82337;316.543;0
82338;360.731;0
82339;1237.45;0
82340;0;0
82341;5498.4;1
82342;707.819;0
82343;309.164;0
82344;432.989;0
82345;511.613;0
82346;320.377;0
82347;468.924;0
82348;802.424;0
82349;493.206;0
82350;373.957;0
82351;491.86;0
82352;458.699;0
82353;0;0
82354;712.603;0
82355;126.455;0
82356;842.206;0
82357;650.985;0
82358;637.311;0
82359;541.102;0
82360;747.438;0
82361;379.198;0
82362;521.113;0
82363;661.144;0
82364;0;0
82365;1577.87;0
82366;0;0
82367;335.049;0
82368;559.139;0
82369;811.656;0
82370;1224.7;0
82371;210.819;0
82372;582.33;0
82373;459.796;0
82374;637.098;0
82375;486.107;0
82376;1170.52;0
82377;2112.84;0
82378;570.244;0
82379;356.002;0
82380;582.623;0
82381;400.319;0
82382;265.685;0
82383;656.463;0
82384;1122.61;0
82385;448.325;0
82386;733.12;0
82387;141.344;0
82388;702.943;0
82389;991.742;0
82390;567.845;0
82391;848.173;0
82392;878.927;0
82393;1941.24;0
82394;751.858;0
82395;80.4106;0
82396;1010.41;0
82397;3345.96;1
82398;0;0
82399;188.188;0
82400;806.017;0
82401;31.4338;0
82402;650.33;0
82403;198.267;0
82404;964.652;0
82405;1063.57;1
82406;2347.61;0
82407;895.443;0
82408;421.811;0
82409;504.692;0
82410;1054.94;0
82411;0;0
82412;505.075;0
82413;645.052;0
82414;1024.05;0
82415;977.283;0
82416;317.864;0
82417;136.251;0
82418;360.297;0
82419;4967.6;0
82420;617.457;0
82421;1279.09;0
82422;524.26;0
82423;600.849;0
82424;1030.13;0
82425;600.225;0
82426;494.946;0
82427;1051.68;0
82428;327.358;0
82429;674.187;0
82430;1593.09;0
82431;1209.65;0
82432;667.068;0
82433;840.92;0
82434;338.55;0
82435;838.563;0
82436;98.4686;0
82437;1055;0
82438;875.939;0
82439;13013.9;1
82440;0;0
82441;423.676;0
82442;804.011;0
82443;1506.12;0
82444;217.79;0
82445;448.984;0
82446;1526.94;1
82447;1358.36;0
82448;771.481;0
82449;440.816;0
82450;559.93;0
82451;398.394;0
82452;209.686;0
82453;5126.89;0
82454;745.96;0
82455;1049.29;0
82456;860.846;0
82457;1849.84;1
82458;754.818;0
82459;9190.86;1
82460;648.24;0
82461;443.283;0
82462;1109.15;0
82463;777.475;0
82464;864.952;0
82465;333.416;0
82466;404.364;0
82467;0;0
82468;1212.35;0
82469;2804.66;0
82470;528.855;0
82471;709.395;0
82472;845.64;0
82473;1130.87;0
82474;318.491;0
82475;285.985;0
82476;1155.05;0
82477;522.144;0
82478;590.141;0
82479;2542.17;1
82480;598.093;0
82481;334.451;0
82482;1117.9;0
82483;1691.47;0
82484;684.471;0
82485;526.427;0
82486;249.052;0
82487;1270.01;0
82488;377.22;0
82489;1286.02;0
82490;528.084;0
82491;333.723;0
82492;1127.85;0
82493;753.323;0
82494;1071.05;0
82495;270.045;0
82496;1097.25;0
82497;994.057;0
82498;563.207;0
82499;124.507;0
82500;1575.21;0
82501;976.742;0
82502;340.794;0
82503;579.664;0
82504;878.141;0
82505;462.503;0
82506;2127.76;0
82507;1656.6;0
82508;996.522;0
82509;395.111;0
82510;589.728;0
82511;1639.48;0
82512;0;0
82513;597.399;0
82514;280.173;0
82515;339.981;0
82516;240.983;0
82517;590.312;0
82518;718.443;0
82519;3628.28;0
82520;1239.25;0
82521;389.872;0
82522;1053.94;0
82523;643.62;0
82524;0;0
82525;5146.13;1
82526;0;0
82527;378.142;0
82528;820.379;0
82529;596.808;0
82530;3338.77;1
82531;1906.39;1
82532;1928.7;0
82533;362.176;0
82534;897.385;0
82535;401.401;0
82536;1106.02;0
82537;0;0
82538;1256.46;0
82539;223.777;0
82540;285.647;0
82541;282.867;0
82542;1746.21;0
82543;914.975;0
82544;1888.87;0
82545;10215.7;0
82546;719.919;0
82547;1127.8;0
82548;710.637;0
82549;709.993;0
82550;826.255;0
82551;589.708;0
82552;673.75;0
82553;2635.94;1
82554;473.192;0
82555;675.75;0
82556;914.136;0
82557;583.569;0
82558;614.256;0
82559;0;0
82560;3985.02;1
82561;552.296;0
82562;964.904;0
82563;1002.23;0
82564;660.879;0
82565;2992.21;1
82566;506.575;0
82567;2015.09;0
82568;308.107;0
82569;1518.03;0
82570;0;0
82571;650.105;0
82572;1114.03;0
82573;515.361;0
82574;513.755;0
82575;417.276;0
82576;733.48;0
82577;893.438;0
82578;1236.45;0
82579;1199.6;1
82580;758.518;0
82581;863.449;0
82582;966.91;0
82583;955.007;0
82584;685.174;0
82585;2995.53;1
82586;892.639;0
82587;750.541;0
82588;903.669;0
82589;614.912;0
82590;2571.13;0
82591;313.549;0
82592;1801.74;0
82593;1071.32;0
82594;502.081;0
82595;1347.91;0
82596;1276.16;0
82597;839.184;0
82598;744.881;0
82599;455.446;0
82600;261.158;0
82601;1087.28;0
82602;825.074;0
82603;2210.14;1
82604;702.22;0
82605;682.255;0
82606;989.252;0
82607;457.135;0
82608;1390.44;0
82609;566.437;0
82610;601.137;0
82611;0;0
82612;793.884;0
82613;325.388;0
82614;344.495;0
82615;617.449;0
82616;1961.73;0
82617;1416.57;0
82618;776.749;0
82619;413.534;0
82620;365.128;0
82621;803.55;0
82622;613.42;0
82623;1069.78;0
82624;472.959;0
82625;255.789;0
82626;202.288;0
82627;542.118;0
82628;2585.69;1
82629;693.62;0
82630;784.879;0
82631;526.645;0
82632;326.902;0
82633;193.015;0
82634;470.374;0
82635;447.577;0
82636;756.067;0
82637;836.471;0
82638;786.759;0
82639;658.061;0
82640;739.108;0
82641;2063.2;0
